1737874432,1737874943,CN,China,Beijing,Beijing,39.907500,116.397100
1737880064,1737880575,CN,China,Beijing,Beijing,39.907500,116.397100
1737880576,1737881599,CN,China,Hebei,Shijiazhuang,38.041599,114.478080
1737886208,1737886719,CN,China,Jiangsu,Nanjing,32.061670,118.777990
1737889792,1737890303,CN,China,Shandong,Jinan,36.668330,116.997220
1737900544,1737901055,CN,China,Zhejiang,Jinhua,29.089524,119.652576
1737902080,1737902591,CN,China,Beijing,Beijing,39.907500,116.397100
1737914880,1737915391,CN,China,Beijing,Beijing,39.907500,116.397100
1737915904,1737916415,CN,China,Hunan,Zhuzhou,27.833330,113.150000
1737916416,1737916927,CN,China,Beijing,Beijing,39.907500,116.397100
1737916928,1737917183,CN,China,Shanghai,Shanghai,31.224332,121.468951
1737917184,1737917439,CN,China,Guangdong,Huizhou,23.109034,114.425195
1737921024,1737921535,CN,China,Beijing,Beijing,39.907500,116.397100
1737925632,1737926143,CN,China,Beijing,Beijing,39.907500,116.397100
1737927936,1737928191,CN,China,Hunan,Changsha,28.200000,112.966670
1737934848,1737935359,CN,China,Beijing,Beijing,39.907500,116.397100
1737937408,1737937919,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1737938944,1737939455,CN,China,Gansu,Lanzhou,36.056690,103.792220
1737946112,1737946623,CN,China,Shanghai,Shanghai,31.224332,121.468951
1737985536,1737986047,CN,China,Shandong,Weifang,36.708000,119.162000
1737987072,1737987583,CN,China,Beijing,Beijing,39.907500,116.397100
1737989632,1737990143,CN,China,Jiangsu,Yancheng,33.385560,120.125280
1738004480,1738004991,CN,China,Zhejiang,Ningbo,29.878410,121.549770
1738021888,1738022911,CN,China,Beijing,Beijing,39.907500,116.397100
1738029056,1738029567,CN,China,Beijing,Beijing,39.907500,116.397100
1738034176,1738034687,CN,China,Gansu,Lanzhou,36.056690,103.792220
1738045440,1738045951,CN,China,Shanghai,Shanghai,31.224332,121.468951
1738045952,1738046463,CN,China,Beijing,Beijing,39.907500,116.397100
1738053632,1738054143,CN,China,Liaoning,Chaoyang,40.457420,123.550630
1738057728,1738058239,CN,China,Shaanxi,Xianyang,34.337780,108.702610
1738058240,1738058751,CN,China,Zhejiang,Ningbo,29.878410,121.549770
1738062336,1738062847,CN,China,Liaoning,Shenyang,41.792220,123.432880
1738063360,1738063871,CN,China,Guangdong,Huizhou,23.109034,114.425195
1738063872,1738064383,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1738065920,1738066431,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1738067968,1738068479,CN,China,Jilin,Changchun,43.880000,125.322780
1738068480,1738068735,CN,China,-,-,39.907500,116.397230
1738072064,1738072575,CN,China,Beijing,Beijing,39.907500,116.397100
1738077696,1738078207,CN,China,Beijing,Beijing,39.907500,116.397100
1738078720,1738079231,CN,China,Shanghai,Shanghai,31.224332,121.468951
1738081280,1738081791,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1738089472,1738089983,CN,China,Zhejiang,Ningbo,29.878410,121.549770
1738105856,1738106367,CN,China,Zhejiang,Ningbo,29.878410,121.549770
1738109440,1738109951,CN,China,Hunan,Changsha,28.200000,112.966670
1738111488,1738111999,CN,China,Hunan,Yiyang,26.388930,112.379250
1738114048,1738114559,CN,China,Liaoning,Shenyang,41.792220,123.432880
1738115584,1738116095,CN,China,Zhejiang,Ningbo,29.878410,121.549770
1738117632,1738118143,CN,China,Beijing,Beijing,39.907500,116.397100
1738121216,1738121727,CN,China,Shanghai,Shanghai,31.224332,121.468951
1738150400,1738150911,CN,China,Shanghai,Shanghai,31.224332,121.468951
1738153472,1738153983,CN,China,Beijing,Beijing,39.907500,116.397100
1738153984,1738154495,CN,China,Zhejiang,Huzhou,30.870551,120.093299
1738156032,1738156543,CN,China,Zhejiang,Hangzhou,30.293650,120.161580
1738162688,1738163199,CN,China,Beijing,Beijing,39.907500,116.397100
1738187264,1738187775,CN,China,Shandong,Qingdao,36.098610,120.371940
1738187776,1738188287,CN,China,Beijing,Beijing,39.907500,116.397100
1738188800,1738189311,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1738214912,1738215423,CN,China,Hainan,Danzhou,19.500000,109.583333
1738220032,1738220543,CN,China,Tianjin,Tianjin,39.142181,117.176099
1738223616,1738224127,CN,China,Shanghai,Shanghai,31.224332,121.468951
1738230784,1738231295,CN,China,Beijing,Beijing,39.907500,116.397100
1738239488,1738239999,CN,China,Zhejiang,Ningbo,29.878410,121.549770
1738266112,1738266623,CN,China,Guangdong,Huizhou,23.109034,114.425195
1738284032,1738284543,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1738294272,1738294783,CN,China,Shanghai,Shanghai,31.224332,121.468951
1738296832,1738297343,CN,China,Sichuan,Chengdu,30.666670,104.066270
1738303488,1738303999,CN,China,Jiangsu,Wuxi,31.569349,120.288786
1738317312,1738317823,CN,China,Shanghai,Shanghai,31.224332,121.468951
1738321408,1738321919,CN,China,Heilongjiang,Harbin,45.750000,126.650000
1738324480,1738324991,CN,China,Heilongjiang,Harbin,45.750000,126.650000
1738335232,1738335743,CN,China,Shandong,Zoucheng,35.400560,116.965560
1738350080,1738350591,CN,China,Beijing,Beijing,39.907500,116.397100
1738386944,1738387455,CN,China,Zhejiang,Hangzhou,30.293650,120.161580
1738396672,1738397183,CN,China,Zhejiang,Hangzhou,30.293650,120.161580
1738402304,1738402815,CN,China,Sichuan,Chengdu,30.666670,104.066270
1738407424,1738407935,CN,China,Shanghai,Shanghai,31.224332,121.468951
1738407936,1738408447,CN,China,Beijing,Beijing,39.907500,116.397100
1738409984,1738410495,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1738412032,1738412543,CN,China,Shandong,Qingdao,36.098610,120.371940
1738459136,1738459647,CN,China,Jiangsu,Changzhou,31.783330,119.966670
1738465280,1738465791,CN,China,Beijing,Beijing,39.907500,116.397100
1738504704,1738505215,CN,China,Shanghai,Shanghai,31.224332,121.468951
1738505216,1738505727,CN,China,Beijing,Beijing,39.907500,116.397100
1738507776,1738508287,CN,China,Beijing,Beijing,39.907500,116.397100
1738509824,1738510335,CN,China,Beijing,Beijing,39.907500,116.397100
1738547200,1738547711,CN,China,Sichuan,Chengdu,30.666670,104.066270
1738547712,1738548223,CN,China,Jiangsu,Nanjing,32.061670,118.777990
1738567680,1738568191,CN,China,Liaoning,Anshan,41.123610,122.990000
1738568192,1738568703,CN,China,Shandong,Jinan,36.668330,116.997220
1738601472,1738601983,CN,China,Shanghai,Shanghai,31.224332,121.468951
1738604032,1738604543,CN,China,Zhejiang,Hangzhou,30.293650,120.161580
1738608128,1738608639,CN,China,Beijing,Beijing,39.907500,116.397100
1738630656,1738631167,CN,China,Shandong,Zaozhuang,34.864720,117.554170
1738657792,1738658303,CN,China,Jiangsu,Nanjing,32.061670,118.777990
1738660864,1738661375,CN,China,Guizhou,Guiyang,26.583330,106.716670
1738669568,1738670079,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1738672640,1738673151,CN,China,Beijing,Beijing,39.907500,116.397100
1738678272,1738678783,CN,China,Guizhou,Guiyang,26.583330,106.716670
1738699776,1738700287,CN,China,Fujian,Xiamen,24.479790,118.081870
1738742784,1738743295,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1738743808,1738744319,CN,China,Beijing,Beijing,39.907500,116.397100
1738747392,1738747903,CN,China,Nei Mongol,Hohhot,40.810649,111.650669
1738754560,1738755071,CN,China,Beijing,Beijing,39.907500,116.397100
1738781696,1738782207,CN,China,Hubei,Wuhan,30.583330,114.266850
1738802176,1738802687,CN,China,Jiangsu,Suzhou,31.311366,120.617691
1738809344,1738809855,CN,China,Shanghai,Shanghai,31.224332,121.468951
1738811392,1738811903,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1738811904,1738812415,CN,China,Sichuan,Chengdu,30.666670,104.066270
1738817536,1738818047,CN,China,Zhejiang,Hangzhou,30.293650,120.161580
1738820608,1738821119,CN,China,Sichuan,Chengdu,30.666670,104.066270
1738846720,1738847231,CN,China,Beijing,Beijing,39.907500,116.397100
1738877952,1738878463,CN,China,Shandong,Jinan,36.668330,116.997220
1738880000,1738880511,CN,China,Zhejiang,Hangzhou,30.293650,120.161580
1738887680,1738888191,CN,China,Beijing,Beijing,39.907500,116.397100
1738894848,1738895359,CN,China,Beijing,Beijing,39.907500,116.397100
1738937344,1738937855,CN,China,Zhejiang,Hangzhou,30.293650,120.161580
1738945024,1738945535,CN,China,Zhejiang,Hangzhou,30.293650,120.161580
1738945536,1738946047,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1738946048,1738946559,CN,China,Beijing,Beijing,39.907500,116.397100
1738953728,1738954239,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1738967552,1738968063,CN,China,Jilin,Jilin,43.850830,126.560280
1738997760,1738998271,CN,China,Beijing,Beijing,39.907500,116.397100
1739006976,1739007487,CN,China,Hainan,Dongfang,19.100000,108.650000
1739023360,1739023871,CN,China,Zhejiang,Jiaxing,30.752200,120.750000
1739088384,1739088895,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1739106816,1739107327,CN,China,Shanghai,Shanghai,31.224332,121.468951
1739141632,1739142143,CN,China,Shanghai,Shanghai,31.224332,121.468951
1739144704,1739145215,CN,China,Hubei,Wuhan,30.583330,114.266850
1739156480,1739156991,CN,China,Shanghai,Shanghai,31.224332,121.468951
1739170304,1739170815,CN,China,Guangxi Zhuangzu,Nanning,22.816670,108.316670
1739180544,1739181055,CN,China,Beijing,Beijing,39.907500,116.397100
1739195392,1739195903,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1739228672,1739229183,CN,China,Tianjin,Tianjin,39.142181,117.176099
1739248640,1739249151,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1739268096,1739268607,CN,China,Beijing,Beijing,39.907500,116.397100
1739302400,1739302655,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1739302656,1739302911,CN,China,Guangdong,Huizhou,23.109034,114.425195
1739314688,1739315199,CN,China,Tianjin,Tianjin,39.142181,117.176099
1739333632,1739334143,CN,China,Anhui,Hefei,31.863816,117.280827
1739366400,1739366655,CN,China,Zhejiang,Hangzhou,30.293650,120.161580
1739366656,1739366911,CN,China,Guangdong,Huizhou,23.109034,114.425195
1739374336,1739374591,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1739417088,1739417599,CN,China,Beijing,Beijing,39.907500,116.397100
1739437568,1739438079,CN,China,Beijing,Beijing,39.907500,116.397100
1739438080,1739438591,CN,China,Shanghai,Shanghai,31.224332,121.468951
1739480576,1739481087,CN,China,Beijing,Beijing,39.907500,116.397100
1739551232,1739551743,CN,China,Shanghai,Shanghai,31.224332,121.468951
1739552256,1739552767,CN,China,Ningxia Huizu,Zhongwei,37.510034,105.181431
1739600896,1739601407,CN,China,Beijing,Beijing,39.907500,116.397100
1739644416,1739644927,CN,China,Hunan,Changsha,28.200000,112.966670
1739650048,1739650559,CN,China,Heilongjiang,Harbin,45.750000,126.650000
1739660288,1739660799,CN,China,Shanghai,Shanghai,31.224332,121.468951
1739671040,1739671551,CN,China,Beijing,Beijing,39.907500,116.397100
1739694592,1739695103,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1739780096,1739780607,CN,China,Qinghai,Xining,36.616670,101.766670
1739803648,1739804159,CN,China,Liaoning,Anshan,41.123610,122.990000
1739804160,1739804671,CN,China,Shanghai,Shanghai,31.224332,121.468951
1739907584,1739908095,CN,China,Hunan,Zhuzhou,27.833330,113.150000
1739975168,1739975679,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1740052992,1740053503,CN,China,Shanghai,Shanghai,31.224332,121.468951
1740063232,1740063487,CN,China,Shanghai,Shanghai,31.224332,121.468951
1740063488,1740063743,CN,China,Beijing,Beijing,39.907500,116.397100
1740077568,1740078591,CN,China,Jiangsu,Zhenjiang,32.209364,119.434373
1740123648,1740124159,CN,China,Hubei,Shiyan,32.566670,110.783330
1740127232,1740127743,CN,China,Beijing,Beijing,39.907500,116.397100
1740197376,1740197887,CN,China,Tianjin,Tianjin,39.142181,117.176099
1740197888,1740198399,CN,China,Beijing,Beijing,39.907500,116.397100
1740243968,1740244479,CN,China,Liaoning,Anshan,41.123610,122.990000
1740270592,1740271103,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1740277760,1740278271,CN,China,Guangdong,Huizhou,23.109034,114.425195
1740283392,1740283903,CN,China,Henan,Xinyang,32.122783,114.065690
1740301312,1740301823,CN,China,-,-,39.907500,116.397230
1740463104,1740463615,CN,China,Anhui,Ma'anshan,31.695680,118.498250
1740478464,1740478975,CN,China,Shandong,Qingdao,36.098610,120.371940
1740478976,1740479487,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1740510208,1740510719,CN,China,Beijing,Beijing,39.907500,116.397100
1740523264,1740523519,CN,China,Shanghai,Shanghai,31.224332,121.468951
1740531712,1740532223,CN,China,Beijing,Beijing,39.907500,116.397100
1740534784,1740535295,CN,China,Tianjin,Tianjin,39.142181,117.176099
1740535296,1740535551,CN,China,Guangdong,Huizhou,23.109034,114.425195
1740535552,1740535807,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1740536320,1740536831,CN,China,Shanghai,Shanghai,31.224332,121.468951
1740596736,1740597247,CN,China,Shanghai,Shanghai,31.224332,121.468951
1740632576,1740633087,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1740636160,1740637183,CN,China,Beijing,Beijing,39.907500,116.397100
1740637184,1740638207,CN,China,Jiangsu,Wuxi,31.569349,120.288786
1740638208,1740644351,CN,China,Beijing,Beijing,39.907500,116.397100
1740648448,1740651519,CN,China,Beijing,Beijing,39.907500,116.397100
1740657664,1740665855,CN,China,Beijing,Beijing,39.907500,116.397100
1740668928,1740669951,CN,China,Hunan,Xiangtan,27.850000,112.900000
1740669952,1740674047,CN,China,Beijing,Beijing,39.907500,116.397100
1740678144,1740679167,CN,China,Hebei,Zhangjiakou,40.810024,114.879351
1740684288,1740685311,CN,China,Shanghai,Shanghai,31.224332,121.468951
1740689408,1740690431,CN,China,Zhejiang,Hangzhou,30.293650,120.161580
1740690432,1740692479,CN,China,Beijing,Beijing,39.907500,116.397100
1740700672,1740701695,CN,China,Shanghai,Shanghai,31.224332,121.468951
1740711936,1740712959,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1740712960,1740713983,CN,China,Beijing,Beijing,39.907500,116.397100
1740732416,1740733439,CN,China,Shanghai,Shanghai,31.224332,121.468951
1740737536,1740738559,CN,China,Beijing,Beijing,39.907500,116.397100
1740742656,1740743679,CN,China,Beijing,Beijing,39.907500,116.397100
1740749824,1740751871,CN,China,Beijing,Beijing,39.907500,116.397100
1740755968,1740763135,CN,China,Beijing,Beijing,39.907500,116.397100
1740771328,1740772351,CN,China,Shaanxi,Xi'an,34.258330,108.928610
1740859392,1740860415,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1740861440,1740862463,CN,China,Fujian,Fuzhou,26.061390,119.306110
1740870656,1740870911,CN,China,Guangdong,Huizhou,23.109034,114.425195
1740870912,1740871679,CN,China,Guangxi Zhuangzu,Nanning,22.816670,108.316670
1740871680,1740872703,CN,China,Beijing,Beijing,39.907500,116.397100
1740873728,1740874751,CN,China,Hebei,Langfang,39.509720,116.694720
1740914688,1740915711,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1740916736,1740917759,CN,China,Beijing,Beijing,39.907500,116.397100
1740920832,1740923903,CN,China,Beijing,Beijing,39.907500,116.397100
1740941312,1740942335,CN,China,Beijing,Beijing,39.907500,116.397100
1740950528,1740951551,CN,China,Shanghai,Shanghai,31.224332,121.468951
1740963840,1740964863,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1741009920,1741010175,CN,China,Guangdong,Huizhou,23.109034,114.425195
1741010176,1741010943,CN,China,Henan,Zhengzhou,34.757780,113.648610
1741022208,1741023231,CN,China,Shaanxi,Xi'an,34.258330,108.928610
1741034752,1741035519,CN,China,Shanghai,Shanghai,31.224332,121.468951
1741044736,1741045759,CN,China,Beijing,Beijing,39.907500,116.397100
1741045760,1741046783,CN,China,Shandong,Jinan,36.668330,116.997220
1741047808,1741048831,CN,China,Liaoning,Shenyang,41.792220,123.432880
1741061120,1741062143,CN,China,Shanghai,Shanghai,31.224332,121.468951
1741069312,1741070335,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1741075456,1741076479,CN,China,Shaanxi,Xi'an,34.258330,108.928610
1741079552,1741080575,CN,China,Beijing,Beijing,39.907500,116.397100
1741084672,1741092863,CN,China,Shanghai,Shanghai,31.224332,121.468951
1741136896,1741137919,CN,China,Beijing,Beijing,39.907500,116.397100
1741145088,1741146111,CN,China,Beijing,Beijing,39.907500,116.397100
1741153280,1741154303,CN,China,Beijing,Beijing,39.907500,116.397100
1741158400,1741159423,CN,China,Jiangsu,Changzhou,31.783330,119.966670
1741159424,1741160447,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1741173760,1741174783,CN,China,Sichuan,Chengdu,30.666670,104.066270
1741176832,1741178879,CN,China,Beijing,Beijing,39.907500,116.397100
1741195264,1741210623,CN,China,Beijing,Beijing,39.907500,116.397100
1741216768,1741232127,CN,China,Beijing,Beijing,39.907500,116.397100
1741233152,1741243391,CN,China,Beijing,Beijing,39.907500,116.397100
1741245440,1741257727,CN,China,Beijing,Beijing,39.907500,116.397100
1741264896,1741303807,CN,China,Beijing,Beijing,39.907500,116.397100
1741305856,1741329407,CN,China,Beijing,Beijing,39.907500,116.397100
1741330432,1741344767,CN,China,Beijing,Beijing,39.907500,116.397100
1741345792,1741346815,CN,China,Shanghai,Shanghai,31.224332,121.468951
1741349888,1741350911,CN,China,Beijing,Beijing,39.907500,116.397100
1741351936,1741366271,CN,China,Beijing,Beijing,39.907500,116.397100
1741371392,1741372415,CN,China,Beijing,Beijing,39.907500,116.397100
1741381632,1741382655,CN,China,Shandong,Qingdao,36.098610,120.371940
1741382656,1741383679,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1741383680,1741390847,CN,China,Beijing,Beijing,39.907500,116.397100
1741392896,1741393919,CN,China,Yunnan,Kunming,25.038890,102.718330
1741399040,1741400063,CN,China,Beijing,Beijing,39.907500,116.397100
1741400064,1741401087,CN,China,Shandong,Jinan,36.668330,116.997220
1741406208,1741407231,CN,China,Beijing,Beijing,39.907500,116.397100
1741408256,1741409279,CN,China,Liaoning,Dalian,38.914003,121.614682
1741411328,1741412351,CN,China,Shanghai,Shanghai,31.224332,121.468951
1741412352,1741413375,CN,China,Sichuan,Chengdu,30.666670,104.066270
1741428736,1741429759,CN,China,Jiangxi,Nanchang,28.683330,115.883330
1741441024,1741442047,CN,China,Shanghai,Shanghai,31.224332,121.468951
1741445120,1741446143,CN,China,Beijing,Beijing,39.907500,116.397100
1741451264,1741452287,CN,China,Beijing,Beijing,39.907500,116.397100
1741457408,1741458431,CN,China,Hubei,Wuhan,30.583330,114.266850
1741458432,1741462527,CN,China,Beijing,Beijing,39.907500,116.397100
1741472768,1741473791,CN,China,Shanghai,Shanghai,31.224332,121.468951
1741477888,1741478399,CN,China,-,-,39.907500,116.397230
1741481984,1741483007,CN,China,Beijing,Beijing,39.907500,116.397100
1741483008,1741484031,CN,China,Hunan,Xiangtan,27.850000,112.900000
1741489152,1741490175,CN,China,Jiangsu,Changzhou,31.783330,119.966670
1741493248,1741494271,CN,China,Guangdong,Huizhou,23.109034,114.425195
1741498368,1741500415,CN,China,Beijing,Beijing,39.907500,116.397100
1741501440,1741502463,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1741515776,1741516799,CN,China,Beijing,Beijing,39.907500,116.397100
1741517824,1741518847,CN,China,Beijing,Beijing,39.907500,116.397100
1741522944,1741523967,CN,China,Beijing,Beijing,39.907500,116.397100
1741528576,1741528831,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1741529600,1741529855,CN,China,Yunnan,Kunming,25.038890,102.718330
1741536256,1741537279,CN,China,Beijing,Beijing,39.907500,116.397100
1741537280,1741538303,CN,China,Tianjin,Tianjin,39.142181,117.176099
1741538304,1741540351,CN,China,Beijing,Beijing,39.907500,116.397100
1741548544,1741549567,CN,China,Beijing,Beijing,39.907500,116.397100
1741551616,1741552639,CN,China,Beijing,Beijing,39.907500,116.397100
1741552640,1741553663,CN,China,Jiangsu,Suqian,33.933333,118.283333
1741553664,1741554687,CN,China,Shanghai,Shanghai,31.224332,121.468951
1741564928,1741565951,CN,China,Shanghai,Shanghai,31.224332,121.468951
1741591552,1741592575,CN,China,Shanxi,Taiyuan,37.869440,112.561510
1741631488,1741632511,CN,China,Shanghai,Shanghai,31.224332,121.468951
1741645824,1741646847,CN,China,Henan,Zhengzhou,34.757780,113.648610
1741666304,1741667327,CN,China,Beijing,Beijing,39.907500,116.397100
1741667328,1741674495,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1741675520,1741676543,CN,China,Shanxi,Taiyuan,37.869440,112.561510
1741677568,1741678591,CN,China,Beijing,Beijing,39.907500,116.397100
1741678592,1741679615,CN,China,Tianjin,Tianjin,39.142181,117.176099
1741687808,1741689855,CN,China,Beijing,Beijing,39.907500,116.397100
1741691904,1741692927,CN,China,Shanghai,Shanghai,31.224332,121.468951
1741694976,1741697023,CN,China,Jiangsu,Nanjing,32.061670,118.777990
1741697024,1741698047,CN,China,Jiangsu,Wuxi,31.569349,120.288786
1741778944,1741779967,CN,China,Zhejiang,Hangzhou,30.293650,120.161580
1741785088,1741786111,CN,China,Shanghai,Shanghai,31.224332,121.468951
1741801472,1741802495,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1741803520,1741804543,CN,China,Shanghai,Shanghai,31.224332,121.468951
1741805568,1741806591,CN,China,Shanghai,Shanghai,31.224332,121.468951
1741820928,1741821951,CN,China,Shanghai,Shanghai,31.224332,121.468951
1741840384,1741841407,CN,China,Yunnan,Kunming,25.038890,102.718330
1741855744,1741856767,CN,China,Guizhou,Guiyang,26.583330,106.716670
1741856768,1741857791,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1741857792,1741858815,CN,China,Beijing,Beijing,39.907500,116.397100
1741858816,1741859839,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1741859840,1741862911,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1741862912,1741863935,CN,China,Beijing,Beijing,39.907500,116.397100
1741863936,1741864959,CN,China,Hubei,Wuhan,30.583330,114.266850
1741871104,1741872127,CN,China,Beijing,Beijing,39.907500,116.397100
1741892608,1741893631,CN,China,Shanghai,Shanghai,31.224332,121.468951
1741905920,1741906943,CN,China,Beijing,Beijing,39.907500,116.397100
1741921280,1741922303,CN,China,Tianjin,Tianjin,39.142181,117.176099
1741923328,1741924351,CN,China,Beijing,Beijing,39.907500,116.397100
1741937664,1741938687,CN,China,Jiangsu,Nanjing,32.061670,118.777990
1741938688,1741939711,CN,China,Liaoning,Anshan,41.123610,122.990000
1741944832,1741945855,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1741946880,1741950975,CN,China,Beijing,Beijing,39.907500,116.397100
1741958144,1741959167,CN,China,Zhejiang,Hangzhou,30.293650,120.161580
1741959168,1741960191,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1741968384,1741969407,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1741972480,1741973503,CN,China,Beijing,Beijing,39.907500,116.397100
1741974528,1741975551,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1741984768,1741985791,CN,China,Jiangsu,Nanjing,32.061670,118.777990
1741988864,1741989887,CN,China,Zhejiang,Hangzhou,30.293650,120.161580
1741997056,1741999103,CN,China,Tianjin,Tianjin,39.142181,117.176099
1742005248,1742005503,CN,China,Guangdong,Huizhou,23.109034,114.425195
1742005504,1742006271,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1742011392,1742012415,CN,China,Shanghai,Shanghai,31.224332,121.468951
1742022656,1742036991,CN,China,Beijing,Beijing,39.907500,116.397100
1742036992,1742038015,CN,China,Jiangsu,Changzhou,31.783330,119.966670
1742046208,1742047231,CN,China,Jiangsu,Changzhou,31.783330,119.966670
1742047232,1742049279,CN,China,Beijing,Beijing,39.907500,116.397100
1742049280,1742049791,CN,China,Sichuan,Chengdu,30.666670,104.066270
1742049792,1742061567,CN,China,Beijing,Beijing,39.907500,116.397100
1742062592,1742063103,CN,China,Chongqing,Chongqing,29.562780,106.553100
1742063104,1742063615,CN,China,Sichuan,Chengdu,30.666670,104.066270
1742070272,1742070783,CN,China,Jiangsu,Taizhou,32.492169,119.910769
1742090240,1742091263,CN,China,Anhui,Hefei,31.863816,117.280827
1742099456,1742100479,CN,China,Shanghai,Shanghai,31.224332,121.468951
1742132224,1742133247,CN,China,Beijing,Beijing,39.907500,116.397100
1742139392,1742141439,CN,China,Zhejiang,Hangzhou,30.293650,120.161580
1742150656,1742151679,CN,China,Liaoning,Shenyang,41.792220,123.432880
1742151680,1742152703,CN,China,Hebei,Shijiazhuang,38.041599,114.478080
1742152704,1742153727,CN,China,Jiangsu,Yancheng,33.385560,120.125280
1742154752,1742155775,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1742155776,1742156799,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1742169088,1742170111,CN,China,Beijing,Beijing,39.907500,116.397100
1742171136,1742172159,CN,China,Fujian,Xiamen,24.479790,118.081870
1742173184,1742175231,CN,China,Fujian,Xiamen,24.479790,118.081870
1742179328,1742180351,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1742210048,1742221311,CN,China,Beijing,Beijing,39.907500,116.397100
1742225408,1742226431,CN,China,Fujian,Xiamen,24.479790,118.081870
1742236672,1742237695,CN,China,Zhejiang,Hangzhou,30.293650,120.161580
1742243840,1742244863,CN,China,Jiangsu,Changzhou,31.783330,119.966670
1742247936,1742248959,CN,China,Jiangsu,Yangzhou,32.397220,119.435600
1742248960,1742249471,CN,China,Yunnan,Kunming,25.038890,102.718330
1742266368,1742267391,CN,China,Fujian,Zhangzhou,24.513271,117.655569
1742270464,1742271487,CN,China,Heilongjiang,Harbin,45.750000,126.650000
1742271488,1742273535,CN,China,Zhejiang,Wenzhou,27.999420,120.666820
1742273536,1742274559,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1742274560,1742290943,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1742317568,1742318591,CN,China,Beijing,Beijing,39.907500,116.397100
1742320640,1742321663,CN,China,Sichuan,Chengdu,30.666670,104.066270
1742321664,1742327807,CN,China,Hubei,Shiyan,32.566670,110.783330
1742342144,1742346239,CN,China,Beijing,Beijing,39.907500,116.397100
1742347264,1742363647,CN,China,Beijing,Beijing,39.907500,116.397100
1742363648,1742363903,CN,China,Guangdong,Huizhou,23.109034,114.425195
1742363904,1742364671,CN,China,Henan,Zhengzhou,34.757780,113.648610
1742385664,1742386175,CN,China,Hubei,Shiyan,32.566670,110.783330
1742389248,1742395391,CN,China,Zhejiang,Hangzhou,30.293650,120.161580
1742395392,1742396415,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1742411776,1742415871,CN,China,Zhejiang,Hangzhou,30.293650,120.161580
1742422016,1742423039,CN,China,Beijing,Beijing,39.907500,116.397100
1742427136,1742432255,CN,China,Guangdong,Shenzhen,22.545673,114.068110
1742450688,1742451711,CN,China,Fujian,Xiamen,24.479790,118.081870
1742452736,1742453759,CN,China,Beijing,Beijing,39.907500,116.397100
1742483456,1742484479,CN,China,Anhui,Hefei,31.863816,117.280827
1742484480,1742488575,CN,China,Guangdong,Guangzhou,23.127361,113.264570
1742494720,1742495743,CN,China,Anhui,Hefei,31.863816,117.280827
1742495744,1742496767,CN,China,Shandong,Qingdao,36.098610,120.371940
1742496768,1742497791,CN,China,Guangdong,Shenzhen,22.545673,114.068110
